longitude,latitude
-78.86391480803228,43.89683050621156
-78.86391473493308,43.89683052039835
-78.86391469841016,43.896830527627785
-78.86391249341015,43.89683097262778
-78.86391240222495,43.896830991916424
-78.86391222022989,43.89683103219005
-78.86391212942003,43.896831053175035
-78.86391019917743,43.8968315182219
-78.86390619792729,43.89683228569288
-78.86390607292695,43.896832311326826
-78.86390582362127,43.89683236577611
-78.86390569931594,43.896832394591456
-78.86390365397084,43.896832896310116
-78.86390186249189,43.89683330407772
-78.86389769498929,43.896834146652104
-78.86389761404388,43.89683416371561
-78.86389745244621,43.896834199179516
-78.86389737179395,43.89683421757992
-78.86389544123459,43.89683467486143
-78.86389334733883,43.896835168814604
-78.86389332361304,43.89683517447268
-78.86389327619011,43.896835185904315
-78.86389325249297,43.89683519167788
-78.86388939220346,43.896836142177015
-78.86388750586438,43.89683656031551
-78.8638874209271,43.8968365799216
-78.86388725140704,43.89683662061159
-78.86388716682426,43.8968366416955
-78.86388522344312,43.89683714415434
-78.86388327022097,43.89683762557092
-78.86388320871522,43.89683764114502
-78.86388308590624,43.89683767307245
-78.86388302460298,43.89683768942577
-78.86388121090161,43.89683818559829
-78.86387957435235,43.89683857320206
-78.86387605931779,43.89683923779177
-78.86387449540858,43.89683939093806
-78.86387424135192,43.89683942240146
-78.86387373518197,43.89683949829033
-78.86387348306867,43.8968395427158
-78.86387141140202,43.8968399627158
-78.8638712057259,43.89684000894803
-78.86387079650534,43.8968401100411
-78.8638705929609,43.89684016490193
-78.86386661352381,43.89684132798813
-78.86386518928842,43.89684155894522
-78.86386501649429,43.89684159008894
-78.86386467210593,43.89684165842403
-78.8638645005117,43.89684169561541
-78.86386274472167,43.8968421085702
-78.8638592057619,43.89684275685243
-78.86385776696652,43.896842924910665
-78.86385670599381,43.896842952115094
-78.86385367579324,43.89684264694933
-78.86385261182568,43.896842412842915
-78.86385149007262,43.89684204725508
-78.86385054027926,43.89684163964195
-78.8638502120958,43.89684143915633
-78.86384959058931,43.896840560896344
-78.86384935924158,43.89684003871146
-78.86384892976423,43.8968389791887
-78.86384809798699,43.89683625320812
-78.86384808593392,43.896836214275766
-78.86384806151067,43.89683613651004
-78.86384804914047,43.896836097676655
-78.86384763288517,43.896834809121685
-78.86384718718391,43.89683330642746
-78.86384718555595,43.89683330095026
-78.86384718229476,43.89683329000098
-78.86384718066152,43.89683328452887
-78.86384619566152,43.89682999119554
-78.86384613025893,43.89682978837197
-78.86384599087047,43.89682938569593
-78.86384591688459,43.89682918584346
-78.86384547314829,43.89682806141345
-78.86384519754077,43.89682701388955
-78.86384518200278,43.89682695623434
-78.86384515023938,43.89682684111367
-78.86384513401399,43.8968267836482
-78.86384420068066,43.89682355198154
-78.8638441808061,43.89682348492861
-78.86384414012103,43.89682335110725
-78.86384411931053,43.89682328433882
-78.86384361097718,43.896821692672155
-78.86384359527521,43.89682164435538
-78.86384356338137,43.896821547884464
-78.8638435471895,43.89682149973035
-78.86384305788322,43.896820068656815
-78.86384213111782,43.89681696163656
-78.86384207125602,43.89681677445827
-78.86384194422327,43.89681640259847
-78.86384187705232,43.89681621791697
-78.8638413787256,43.89681492734426
-78.86384098492705,43.89681365446009
-78.86384096202092,43.89681358235665
-78.86384091512045,43.89681343850498
-78.86384089112612,43.89681336675676
-78.86383987112612,43.89681039175676
-78.86383986316133,43.89681036870947
-78.86383984711932,43.896810322653636
-78.86383983904211,43.896810299645104
-78.86383931475879,43.89680881775909
-78.86383886988017,43.896807550529125
-78.86383759563924,43.896803569735944
-78.86383716093799,43.89680221379905
-78.8638371184856,43.89680208721884
-78.8638370302175,43.89680183524021
-78.86383698440122,43.89680170984009
-78.86383598072138,43.8967990725285
-78.86383575019615,43.896798444234236
-78.86383562403128,43.89679782709046
-78.86383556640459,43.89679757787318
-78.86383543848117,43.89679708271191
-78.86383528540172,43.89679659474094
-78.86383510756681,43.89679611523722
-78.86383501251464,43.896795877760496
-78.86383391596772,43.896793329151464
-78.86383352342847,43.89679223583741
-78.86383348574574,43.896792134350335
-78.86383340819191,43.896791932215855
-78.8638333683208,43.896791831568436
-78.86383277498746,43.896790379901766
-78.8638326820055,43.896790166707845
-78.86383248622758,43.89678974487483
